




综合,#genre#
CCTV2财经,http://182.92.109.190:1668/migu720/migu720.php?id=cctv2
CCTV3综艺,http://182.92.109.190:1668/migu720/migu720.php?id=cctv3
CCTV4中文国际,http://182.92.109.190:1668/migu720/migu720.php?id=cctv4
CCTV4美洲,http://182.92.109.190:1668/migu720/migu720.php?id=cctv4a
CCTV4欧洲,http://182.92.109.190:1668/migu720/migu720.php?id=cctv4o
CCTV5体育,http://182.92.109.190:1668/migu720/migu720.php?id=cctv5
CCTV5+体育赛事,http://182.92.109.190:1668/migu720/migu720.php?id=cctv5p
CCTV6电影,http://182.92.109.190:1668/migu720/migu720.php?id=cctv6
CCTV7国防军事,http://182.92.109.190:1668/migu720/migu720.php?id=cctv7
CCTV8电视剧,http://182.92.109.190:1668/migu720/migu720.php?id=cctv8
CCTV9纪录,http://182.92.109.190:1668/migu720/migu720.php?id=cctv9
CCTV10科教,http://182.92.109.190:1668/migu720/migu720.php?id=cctv10
CCTV11戏曲,http://182.92.109.190:1668/migu720/migu720.php?id=cctv11
CCTV12社会与法,http://182.92.109.190:1668/migu720/migu720.php?id=cctv12
CCTV13新闻,http://182.92.109.190:1668/migu720/migu720.php?id=cctv13
CCTV14少儿,http://182.92.109.190:1668/migu720/migu720.php?id=cctv14
CCTV15音乐,http://182.92.109.190:1668/migu720/migu720.php?id=cctv15

东方卫视,http://182.92.109.190:1668/migu720/migu720.php?id=dfws
吉林卫视,http://182.92.109.190:1668/migu720/migu720.php?id=jlws
陕西卫视,http://182.92.109.190:1668/migu720/migu720.php?id=sxws
湖北卫视,http://182.92.109.190:1668/migu720/migu720.php?id=hubws
江西卫视,http://182.92.109.190:1668/migu720/migu720.php?id=jxws
江苏卫视,http://182.92.109.190:1668/migu720/migu720.php?id=jsws
大湾区卫视,http://182.92.109.190:1668/migu720/migu720.php?id=dwqws
河南卫视,http://182.92.109.190:1668/migu720/migu720.php?id=hnws
海南卫视,http://182.92.109.190:1668/migu720/migu720.php?id=hinws
青海卫视,http://182.92.109.190:1668/migu720/migu720.php?id=qhws
四海钓鱼,http://182.92.109.190:1668/migu720/migu720.php?id=shdy
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
东方影视,http://182.92.109.190:1668/migu720/migu720.php?id=dfys
上海新闻综合,http://182.92.109.190:1668/migu720/migu720.php?id=shxwzh
上海第一财经,http://182.92.109.190:1668/migu720/migu720.php?id=dycj
上视纪实人文,http://182.92.109.190:1668/migu720/migu720.php?id=shjsrw
上海外语,http://182.92.109.190:1668/migu720/migu720.php?id=shics
法治天地,http://182.92.109.190:1668/migu720/migu720.php?id=fztd
劲爆体育,http://182.92.109.190:1668/migu720/migu720.php?id=jbty
魅力足球,http://182.92.109.190:1668/migu720/migu720.php?id=mlzq
乐游,http://182.92.109.190:1668/migu720/migu720.php?id=ly
欢笑剧场,http://182.92.109.190:1668/migu720/migu720.php?id=hxjc
七彩戏剧,http://182.92.109.190:1668/migu720/migu720.php?id=qcxj
游戏风云,http://182.92.109.190:1668/migu720/migu720.php?id=yxfy
临洮电视台,http://182.92.109.190:1668/migu720/migu720.php?id=lttv
江苏城市,http://182.92.109.190:1668/migu720/migu720.php?id=jscs
江苏综艺,http://182.92.109.190:1668/migu720/migu720.php?id=jszy
江苏影视,http://182.92.109.190:1668/migu720/migu720.php?id=jsys
江苏公共新闻,http://182.92.109.190:1668/migu720/migu720.php?id=jsggxw
江苏国际,http://182.92.109.190:1668/migu720/migu720.php?id=jsgj
江苏教育,http://182.92.109.190:1668/migu720/migu720.php?id=jsjy

CCTV发现之旅,http://182.92.109.190:1668/migu720/migu720.php?id=fxzl
CCTV老故事,http://182.92.109.190:1668/migu720/migu720.php?id=lgs
CCTV中学生,http://182.92.109.190:1668/migu720/migu720.php?id=zxs
CGTN,http://182.92.109.190:1668/migu720/migu720.php?id=cgtn
CGTN纪录,http://182.92.109.190:1668/migu720/migu720.php?id=cgtnjl
CCTV西班牙语,http://182.92.109.190:1668/migu720/migu720.php?id=cgtne
CCTV法语,http://182.92.109.190:1668/migu720/migu720.php?id=cgtnf
CCTV阿拉伯语,http://182.92.109.190:1668/migu720/migu720.php?id=cgtna
CCTV俄语,http://182.92.109.190:1668/migu720/migu720.php?id=cgtnr



优漫卡通,http://182.92.109.190:1668/migu720/migu720.php?id=ymkt
南京新闻综合,http://182.92.109.190:1668/migu720/migu720.php?id=njxwzh
南京教科,http://182.92.109.190:1668/migu720/migu720.php?id=njkj
南京十八,http://182.92.109.190:1668/migu720/migu720.php?id=njsb
淮安新闻综合,http://182.92.109.190:1668/migu720/migu720.php?id=haxwzh
连云港新闻综合,http://182.92.109.190:1668/migu720/migu720.php?id=lygxwzh

泰州新闻综合,http://182.92.109.190:1668/migu720/migu720.php?id=tzxwzh
宿迁新闻综合,http://182.92.109.190:1668/migu720/migu720.php?id=sqxwzh
徐州新闻综合,http://182.92.109.190:1668/migu720/migu720.php?id=xzxwzh
广东影视,http://182.92.109.190:1668/migu720/migu720.php?id=gdys
嘉佳卡通,http://182.92.109.190:1668/migu720/migu720.php?id=jjkt
电视剧轮播,http://182.92.109.190:1668/migu720/migu720.php?id=hllmc1
电视剧轮播,http://182.92.109.190:1668/migu720/migu720.php?id=hllmc30
CBA经典,http://182.92.109.190:1668/migu720/migu720.php?id=cbajd
掼蛋精英赛,http://182.92.109.190:1668/migu720/migu720.php?id=gdjys
和平精英赛事,http://182.92.109.190:1668/migu720/migu720.php?id=hpjxss
红色轮播台,http://182.92.109.190:1668/migu720/migu720.php?id=hslbt
经典动画大集合,http://182.92.109.190:1668/migu720/migu720.php?id=jddhdjh
军事迷必看大片,http://182.92.109.190:1668/migu720/migu720.php?id=jsdp
NBA经典,http://182.92.109.190:1668/migu720/migu720.php?id=nbajd
全民乒乓,http://182.92.109.190:1668/migu720/migu720.php?id=qmpp
UFC格斗精选,http://182.92.109.190:1668/migu720/migu720.php?id=ufcgdjx
五大联赛经典,http://182.92.109.190:1668/migu720/migu720.php?id=wdlsjd
乡村振兴,http://182.92.109.190:1668/migu720/migu720.php?id=xczx
幸福中国年,http://182.92.109.190:1668/migu720/migu720.php?id=xfzgn
英雄联盟赛事,http://182.92.109.190:1668/migu720/migu720.php?id=yxlmss
周杰伦现场,http://182.92.109.190:1668/migu720/migu720.php?id=zjlxc
最强综艺趴,http://182.92.109.190:1668/migu720/migu720.php?id=zqzyp



儿童,#genre#
🐯动漫,http://11.xmyxc.cn/api/php/yy.php?id=25055036
🐯动漫,http://11.xmyxc.cn/api/php/yy.php?id=26664495
🐯丫头动漫 斗罗斗破,http://11.xmyxc.cn/api/php/yy.php?id=1458722520
🐯进来 陪你看动漫,http://11.xmyxc.cn/api/php/yy.php?id=1352866135
🐯24H国漫热播,http://11.xmyxc.cn/api/php/yy.php?id=1353937086
🐯【动漫】斗罗斗破超清全屏,http://11.xmyxc.cn/api/php/yy.php?id=28796627
🐯斗罗斗破,http://11.xmyxc.cn/api/php/yy.php?id=1354768828
🐯斗罗大陆,http://11.xmyxc.cn/api/php/yy.php?id=1350984033
🐯经典动漫,http://11.xmyxc.cn/api/php/yy.php?id=22777075
🐯雪儿动漫,http://11.xmyxc.cn/api/php/yy.php?id=1354143938
🐯【动漫】斗罗斗破,http://11.xmyxc.cn/api/php/yy.php?id=1353098382
🐯动漫,http://11.xmyxc.cn/api/php/yy.php?id=1382788679
🐯斗罗斗破,http://11.xmyxc.cn/api/php/yy.php?id=1354768831
🐯斗罗斗破动漫,http://11.xmyxc.cn/api/php/yy.php?id=1420843376
🐯灌篮高手 正在直播,http://11.xmyxc.cn/api/php/yy.php?id=1351417866
🐯【动漫】斗罗斗破超清全屏,http://11.xmyxc.cn/api/php/yy.php?id=1382689904
🐯熊出没之探险日记S1-国漫,http://11.xmyxc.cn/api/php/yy.php?id=1354930977
🐯灌篮高手,http://11.xmyxc.cn/api/php/yy.php?id=1382735626
🐯漫威十年老粉福利来了,http://11.xmyxc.cn/api/php/yy.php?id=1354930233
🐯萌鸡小队S1-国漫,http://11.xmyxc.cn/api/php/yy.php?id=1382736904
🐯神厨小福贵,http://11.xmyxc.cn/api/php/yy.php?id=1382736860
🐯妖神记,http://11.xmyxc.cn/api/php/yy.php?id=1382745171
🐯烧脑！国外侦探,http://11.xmyxc.cn/api/php/yy.php?id=1382735551
🐯宇宙护卫队--国漫,http://11.xmyxc.cn/api/php/yy.php?id=1382736837
🐯银河护卫队,http://11.xmyxc.cn/api/php/yy.php?id=1382736815
🐯哪吒,http://11.xmyxc.cn/api/php/yy.php?id=1353323999
🌴欢乐集结号-每天笑不停,http://11.xmyxc.cn/api/php/yy.php?id=1382741642
🌴66车讯,http://11.xmyxc.cn/api/php/yy.php?id=1382571192
🌴真实案件系列,http://11.xmyxc.cn/api/php/yy.php?id=1382671124
🌴爆笑小品,http://11.xmyxc.cn/api/php/yy.php?id=1354931503
🌵德爷单挑荒野,http://11.xmyxc.cn/api/php/yy.php?id=27772604
🌴点评车辆,http://11.xmyxc.cn/api/php/yy.php?id=89431014
🌴小品,http://11.xmyxc.cn/api/php/yy.php?id=1354930984
🌵今夜欢乐颂,http://11.xmyxc.cn/api/php/yy.php?id=1382735572
🌵宋小宝,http://11.xmyxc.cn/api/php/yy.php?id=1354936198
🌵宋小宝小品合集,http://11.xmyxc.cn/api/php/yy.php?id=1354931577
🌵宋小宝春晚小品合集,http://11.xmyxc.cn/api/php/yy.php?id=1382736866
🌵非诚勿扰,http://11.xmyxc.cn/api/php/yy.php?id=1382745100
🌵舌尖上的中国第2季,http://11.xmyxc.cn/api/php/yy.php?id=1354930943
🌴单挑荒野第一季,http://11.xmyxc.cn/api/php/yy.php?id=1354933535
🌵欢乐集结号3,http://11.xmyxc.cn/api/php/yy.php?id=1382736822
🌵小宝让你乐翻天：6到9集,http://11.xmyxc.cn/api/php/yy.php?id=1354930971
🌵风味原产地潮汕,http://11.xmyxc.cn/api/php/yy.php?id=1382745178
🌵田园生活,http://11.xmyxc.cn/api/php/yy.php?id=1382736898
🌵动物世界-领略原始野性,http://11.xmyxc.cn/api/php/yy.php?id=1382743138
🌵农家小菜,http://11.xmyxc.cn/api/php/yy.php?id=1382736894
🌵怀旧小品,http://11.xmyxc.cn/api/php/yy.php?id=1382736821
🌵动物世界2,http://11.xmyxc.cn/api/php/yy.php?id=1382749889
🌵动物世界猎食场面,http://11.xmyxc.cn/api/php/yy.php?id=1382749898
🌵小沈阳春晚小品,http://11.xmyxc.cn/api/php/yy.php?id=1382749941
🌵欢乐集结号2,http://11.xmyxc.cn/api/php/yy.php?id=1354930919
🌵第3季-美食纪录片,http://11.xmyxc.cn/api/php/yy.php?id=1382735565
🌵一分钟学道菜,http://11.xmyxc.cn/api/php/yy.php?id=1382736901
🌵欢乐集结号4,http://11.xmyxc.cn/api/php/yy.php?id=1382736889
🌵探秘中华美食,http://11.xmyxc.cn/api/php/yy.php?id=1354930954
🌵动物探险纪录片,http://11.xmyxc.cn/api/php/yy.php?id=1382735577
🌵什么会让你快乐,http://11.xmyxc.cn/api/php/yy.php?id=54886912
🌵综艺,http://11.xmyxc.cn/api/php/yy.php?id=1382736723
🌵馋哭了！川味来袭,http://11.xmyxc.cn/api/php/yy.php?id=1382736913
🌵原始人大挑战,http://11.xmyxc.cn/api/php/yy.php?id=1382736884
🌵魔域桃源,http://11.xmyxc.cn/api/php/yy.php?id=1382749904
🌵笑傲帮,http://11.xmyxc.cn/api/php/yy.php?id=1382735555
🌵地球企鹅,http://11.xmyxc.cn/api/php/yy.php?id=1382736918
🌵笑声传奇,http://11.xmyxc.cn/api/php/yy.php?id=1382736880
🌵动物星球,http://11.xmyxc.cn/api/php/yy.php?id=1382736825
🌵自然-纪录片,http://11.xmyxc.cn/api/php/yy.php?id=1354930927
🌵野性欧洲,http://11.xmyxc.cn/api/php/yy.php?id=1354926622
🌵野外生存,http://11.xmyxc.cn/api/php/yy.php?id=1382735568
🌵小生物的故事,http://11.xmyxc.cn/api/php/yy.php?id=1382736834
🌵来看修牛蹄,http://11.xmyxc.cn/api/php/yy.php?id=1382749887
🌵百家讲坛-之女皇武则天,http://11.xmyxc.cn/api/php/yy.php?id=1354889015
🌵舌尖上的中国第一季,http://11.xmyxc.cn/api/php/yy.php?id=1354930952
🌵百家讲坛――之明太祖朱元璋,http://11.xmyxc.cn/api/php/yy.php?id=1354936149
🌵记忆中的TVB,http://11.xmyxc.cn/api/php/yy.php?id=1382749951
🌵一起来笑吧,http://11.xmyxc.cn/api/php/yy.php?id=1454859415
🌵百家讲坛-红楼梦篇,http://11.xmyxc.cn/api/php/yy.php?id=1382741639
🌵蜥蜴世界,http://11.xmyxc.cn/api/php/yy.php?id=1382735545
🌵今夜百乐门,http://11.xmyxc.cn/api/php/yy.php?id=1382736912
🌵富滇风云,http://11.xmyxc.cn/api/php/yy.php?id=1382736853
🐯一颗糖糖canddy,http://maomao.kandiantv.cn/douyu1.php?id=9192852
🐯动漫推荐i,http://maomao.kandiantv.cn/douyu1.php?id=5187099
🐯励志少年派,http://maomao.kandiantv.cn/douyu1.php?id=8700367
🐯植物椿de房间,http://maomao.kandiantv.cn/douyu1.php?id=9771247
🐯暴躁少女零九,http://maomao.kandiantv.cn/douyu1.php?id=9065302
🐯前任电影,http://maomao.kandiantv.cn/douyu1.php?id=9329242
🐯Fatal飞雪,http://maomao.kandiantv.cn/douyu1.php?id=8813596
🐯芳芳说故事,http://maomao.kandiantv.cn/douyu1.php?id=9401905
🐯米粒儿动漫,http://maomao.kandiantv.cn/douyu1.php?id=9445279
🐯3秒爱上学习V,http://maomao.kandiantv.cn/douyu1.php?id=9541736
🐯果冻lui,http://maomao.kandiantv.cn/douyu1.php?id=9191790
🐯阿成漫漫看,http://maomao.kandiantv.cn/douyu1.php?id=8799435
🐯二次元fans鹿鹿,http://maomao.kandiantv.cn/douyu1.php?id=8661526
🐯猫和老鼠,http://maomao.kandiantv.cn/douyu1.php?id=9650181
🐯5毒士,http://maomao.kandiantv.cn/douyu1.php?id=9406600
🐯猫八解说,http://maomao.kandiantv.cn/douyu1.php?id=9542831
🐯柠柠柠萌菌,http://maomao.kandiantv.cn/douyu1.php?id=9720895
🐯UP主DJC,http://maomao.kandiantv.cn/douyu1.php?id=9429545
🐯庄尼兔拟音实验室,http://maomao.kandiantv.cn/douyu1.php?id=9546169
🐯是有超超,http://maomao.kandiantv.cn/douyu1.php?id=9665484
🐯我是怪异君V,http://maomao.kandiantv.cn/douyu1.php?id=10279570
🐯秦看番,http://maomao.kandiantv.cn/douyu1.php?id=9542832
🐯屁屁鸭家族LOVE,http://maomao.kandiantv.cn/douyu1.php?id=9461930
🐯女神撩电影,http://maomao.kandiantv.cn/douyu1.php?id=9439594
🐯三新动漫,http://maomao.kandiantv.cn/douyu1.php?id=9548279
🐯少年看电影,http://maomao.kandiantv.cn/douyu1.php?id=8762120
🐯野灿baka,http://maomao.kandiantv.cn/douyu1.php?id=8867233
🐯mzx阿哲,http://maomao.kandiantv.cn/douyu1.php?id=9483965
🐯托尔兹桃花剑,http://maomao.kandiantv.cn/douyu1.php?id=8896743
🐯铁头与橘子,http://maomao.kandiantv.cn/douyu1.php?id=9450942
🐯流小豆,http://maomao.kandiantv.cn/douyu1.php?id=2441228
🐯逍遥自在白辰皓,http://maomao.kandiantv.cn/douyu1.php?id=8859276
🐯月影Yueing212,http://maomao.kandiantv.cn/douyu1.php?id=8885525
🐯中二的枫哲酱,http://maomao.kandiantv.cn/douyu1.php?id=9541849
🐯上来先丢大v,http://maomao.kandiantv.cn/douyu1.php?id=9566154
🐯狂阿弥爷,http://maomao.kandiantv.cn/douyu1.php?id=8975282
🐯小行家0,http://maomao.kandiantv.cn/douyu1.php?id=9280356
🐯吃鸡小表弟,http://maomao.kandiantv.cn/douyu1.php?id=9370197
🐯神奇的大智,http://maomao.kandiantv.cn/douyu1.php?id=9650047
🐯没腿毛的哥哥,http://maomao.kandiantv.cn/douyu1.php?id=9720447
🐯魔女嘉尔Gabrielle,http://maomao.kandiantv.cn/douyu1.php?id=9674566
🐯你顶亲亲的前女友,http://maomao.kandiantv.cn/douyu1.php?id=8896746
🐯安琪儿的羽翼,http://maomao.kandiantv.cn/douyu1.php?id=9388783
🐯星空茶茶,http://maomao.kandiantv.cn/douyu1.php?id=8635497
🐯三斤呦,http://maomao.kandiantv.cn/douyu1.php?id=9047933
🐯喵妹说电影,http://maomao.kandiantv.cn/douyu1.php?id=9312432
🐯露爷说漫,http://maomao.kandiantv.cn/douyu1.php?id=9542830
🐯永无叙V,http://maomao.kandiantv.cn/douyu1.php?id=9442980
🐯小手枪Newhandgun,http://maomao.kandiantv.cn/douyu1.php?id=8943060
🐯御前狼王顾云川,http://maomao.kandiantv.cn/douyu1.php?id=9517289
🐯叶墨的百妖馆,http://maomao.kandiantv.cn/douyu1.php?id=9517351
🐯py86阿,http://maomao.kandiantv.cn/douyu1.php?id=8849954
🐯八幡老师1,http://maomao.kandiantv.cn/douyu1.php?id=9272043
🐯动画魂,http://maomao.kandiantv.cn/douyu1.php?id=9393242
🐯是小x同学呀,http://maomao.kandiantv.cn/douyu1.php?id=9415020
🐯然续续,http://maomao.kandiantv.cn/douyu1.php?id=9609171
🐯哲忆丶,http://maomao.kandiantv.cn/douyu1.php?id=8977251
🐯庆皇龙利余,http://maomao.kandiantv.cn/douyu1.php?id=9524210
🐯蛋黄讲动漫,http://maomao.kandiantv.cn/douyu1.php?id=9542834
🐯十里说,http://maomao.kandiantv.cn/douyu1.php?id=9064711
🐯隐紫大人不会吐槽,http://maomao.kandiantv.cn/douyu1.php?id=9207457
🐯大帅比陈雅楠,http://maomao.kandiantv.cn/douyu1.php?id=9718700
🐯数据库saber,http://maomao.kandiantv.cn/douyu1.php?id=9720506
🐯耗子像个战神,http://maomao.kandiantv.cn/douyu1.php?id=1557288
🐯威生天霖579,http://maomao.kandiantv.cn/douyu1.php?id=9393403
🐯我的超能力女友,http://maomao.kandiantv.cn/douyu1.php?id=9501159
🐯皮皮动漫星球,http://maomao.kandiantv.cn/douyu1.php?id=8841920
🐯卡密密尼,http://maomao.kandiantv.cn/douyu1.php?id=9013989
🐯少年阿虎233,http://maomao.kandiantv.cn/douyu1.php?id=9396762
🐯BuriedAlien的号,http://maomao.kandiantv.cn/douyu1.php?id=9440728
🐯是忆昔啊,http://maomao.kandiantv.cn/douyu1.php?id=9455518
🐯蓝格雷,http://maomao.kandiantv.cn/douyu1.php?id=5124602
🐯关云猖,http://maomao.kandiantv.cn/douyu1.php?id=8820996
🐯冰糖葫芦没放盐V,http://maomao.kandiantv.cn/douyu1.php?id=3505453
🐯看个M啊,http://maomao.kandiantv.cn/douyu1.php?id=9720919
🐯尚大人OwO,http://maomao.kandiantv.cn/douyu1.php?id=9656124
🐯橘癫疯Oswald,http://maomao.kandiantv.cn/douyu1.php?id=8793544
🐯潇湘公子L,http://maomao.kandiantv.cn/douyu1.php?id=9535657
🐯Ido漫说,http://maomao.kandiantv.cn/douyu1.php?id=9456379
🐯九命貓神,http://maomao.kandiantv.cn/douyu1.php?id=7246932
🐯PP看动漫,http://maomao.kandiantv.cn/douyu1.php?id=9837291
🐯开心锤锤动漫,http://maomao.kandiantv.cn/douyu1.php?id=9018297
🐯OneGuy丶,http://maomao.kandiantv.cn/douyu1.php?id=9734098
🐯菠萝屋的海绵宝宝,http://maomao.kandiantv.cn/douyu1.php?id=3949681
🐯小小甜的骑士,http://maomao.kandiantv.cn/douyu1.php?id=9236042
🐯cym009,http://maomao.kandiantv.cn/douyu1.php?id=8231658
🐯茶啊二中官方,http://maomao.kandiantv.cn/douyu1.php?id=2925610
🐯我不懂dota2,http://maomao.kandiantv.cn/douyu1.php?id=7620081
🐯新手村头号玩家,http://maomao.kandiantv.cn/douyu1.php?id=562225
🐯我叫萌迪迪V,http://maomao.kandiantv.cn/douyu1.php?id=5354705
🐯绿阿掌,http://maomao.kandiantv.cn/douyu1.php?id=2365
🐯晓晓666666,http://maomao.kandiantv.cn/douyu1.php?id=426517
🐯中二日记搞笑动画,http://maomao.kandiantv.cn/douyu1.php?id=9505575
🐯JustXiaIt嘻咦啊看,http://maomao.kandiantv.cn/douyu1.php?id=2660125
🐯蛋泥动画,http://maomao.kandiantv.cn/douyu1.php?id=9312460
🐯芙芙家的洗碗君,http://maomao.kandiantv.cn/douyu1.php?id=9446706
🐯甜漫妮666,http://maomao.kandiantv.cn/douyu1.php?id=1569773
🐯龍組队长天昊,http://maomao.kandiantv.cn/douyu1.php?id=1487654
🐯油兔不二字幕组,http://maomao.kandiantv.cn/douyu1.php?id=8850453
🐯师落,http://maomao.kandiantv.cn/douyu1.php?id=6911044
🐯很优美,http://maomao.kandiantv.cn/douyu1.php?id=7528160
🐯多发几个思雨,http://maomao.kandiantv.cn/douyu1.php?id=7256376
🐯草帽丶海贼团,http://maomao.kandiantv.cn/douyu1.php?id=997925
🐯老人家小熊猫君,http://maomao.kandiantv.cn/douyu1.php?id=753342
🐯小林家的意大利炮,http://maomao.kandiantv.cn/douyu1.php?id=9501444
🐯成龙历险纪,http://maomao.kandiantv.cn/douyu1.php?id=2287949


YY,#genre#
老广的味道,http://43.136.119.99/yy.php?id=1382735565
探秘中华美食,http://43.136.119.99/yy.php?id=1354930954
YY粤语电影,http://43.136.119.99/yy.php?id=1356262523
野外生存,http://43.136.119.99/yy.php?id=1355244168
德爷单挑荒野,http://43.136.119.99/yy.php?id=27772604
荒野求生,http://43.136.119.99/yy.php?id=1355244170
荒野求生德爷,http://43.136.119.99/yy.php?id=36949900
陪你看动漫,http://43.136.119.99/yy.php?id=1352866135
陪你看电影,http://43.136.119.99/yy.php?id=1351186084
港片 喜剧 动作,http://43.136.119.99/yy.php?id=1355480591
斗罗 斗破,http://43.136.119.99/yy.php?id=1353098382
笑傲江湖,http://43.136.119.99/yy.php?id=1354282410
李连杰电影,http://43.136.119.99/yy.php?id=74613175
漫威电影,http://43.136.119.99/yy.php?id=1354930233
yy电影7,http://43.136.119.99/yy.php?id=1354930924
yy电影8,http://43.136.119.99/yy.php?id=1382745095
yy电影9,http://43.136.119.99/yy.php?id=1355171357
yy电影10,http://43.136.119.99/yy.php?id=24066336
yy电影-李连杰,http://43.136.119.99/yy.php?id=1459869766
YY電影-成龍,http://43.136.119.99/yy.php?id=1354888751
YY電影-林正英03,http://43.136.119.99/yy.php?id=1351505899
YY電影-林正英04,http://43.136.119.99/yy.php?id=1353685311
YY電影-歐美電影,http://43.136.119.99/yy.php?id=24923327
YY電影-歐美科幻,http://43.136.119.99/yy.php?id=37988782
YY電影-歐美動作電影,http://43.136.119.99/yy.php?id=1382745089
经典鬼片3000部,http://43.136.119.99/yy.php?id=29460894
经典港片800部,http://43.136.119.99/yy.php?id=1382800018
林正英-经典电影,http://43.136.119.99/yy.php?id=34229877
绝版恐怖鬼片,http://43.136.119.99/yy.php?id=1382748585
港片赌片3000部,http://43.136.119.99/yy.php?id=1355076627
【港片】赌片动作,http://43.136.119.99/yy.php?id=24921161
林正英女鬼电影,http://43.136.119.99/yy.php?id=1453996620
